Date,Collectivité,Instance,Numero delib,Titre délib,Rapporteur,ID élu,Elu,FONCTION,Theme déport,DELIB_URL,Observations
2023-09-18,Ville de Rennes,Conseil Municipal,2023_0243,"Culture - Action culturelle - Provision ""Droits Culturels - Participation"" - Deuxième attribution de subventions 2023",MME PHALIPPOU,9762-3728,CAREIL Benoît,11è adjoint délégué à la Culture,Versement de subvention à un organisme privé ou public,,Représentant de VDR ou RM auprès de l'organisme bénéficiaire
