COLL_NOM,COLL_SIRET,DELIB_ID,DELIB_DATE,DELIB_MATIERE_CODE,DELIB_MATIERE_NOM,DELIB_OBJET,BUDGET_ANNEE,BUDGET_NOM,PREF_ID,PREF_DATE,VOTE_EFFECTIF,VOTE_REEL,VOTE_POUR,VOTE_CONTRE,VOTE_ABSTENTION,DELIB_URL
COMMUNE DE RENNES,21350238800019,2023_0471,2023-12-04,7.1,Finances locales/Decisions budgetaires,DCM 2023-0471 - Finances - Liquidation_Depenses_Investissement,,,,2023-12-13 00:00:00,,,,,,https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2023/532813/4f3a64e4ff9459a8128d98cc10646a7cc6d8a32ed29e24a0b29680298a2e928b.pdf
