COLL_NOM,COLL_SIRET,DELIB_ID,DELIB_DATE,DELIB_MATIERE_CODE,DELIB_MATIERE_NOM,DELIB_OBJET,BUDGET_ANNEE,BUDGET_NOM,PREF_ID,PREF_DATE,VOTE_EFFECTIF,VOTE_REEL,VOTE_POUR,VOTE_CONTRE,VOTE_ABSTENTION,DELIB_URL
COMMUNE DE RENNES,21350238800019,2022_0079,2022-05-16,1.6,Commande Publique/Actes relatifs a la maitrise d oeuvre,DCM2022-0079 - Sports jeunesse - Centre aqualudique Villejean - Construction neuve - Marche maitrise oeuvre,,,,,,,,,,https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/112091/0de83a6d84fade6e4f36f3eb8f74d1719d03986fcb397d168b664c747e9b831a.pdf
