COLL_NOM,COLL_SIRET,DELIB_ID,DELIB_DATE,DELIB_MATIERE_CODE,DELIB_MATIERE_NOM,DELIB_OBJET,BUDGET_ANNEE,BUDGET_NOM,PREF_ID,PREF_DATE,VOTE_EFFECTIF,VOTE_REEL,VOTE_POUR,VOTE_CONTRE,VOTE_ABSTENTION,DELIB_URL
COMMUNE DE RENNES,21350238800019,2023_0436,2023-12-04,7.9,"Finances locales/Prise de participation (SEM, etc...)",DCM 2023-0436 -TerritoiresPublics_Rapport_activites_2022,,,,2023-12-14 00:00:00,,,,,,https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2023/534648/5cd1efaa1ba8a51b9ade11ef2f97b837567967d83c1fb3154cc00e81723e5855.pdf
