Date,Collectivité,Instance,Numero delib,Titre délib,Rapporteur,ID élu,Elu,FONCTION,Theme déport,DELIB_URL,Observations
2024-12-02,Ville de Rennes,Conseil Municipal,2024-493,"Finances - Garantie d'emprunt - Territoires Publics - Garantie à 80 % de trois emprunts - ARKEA, Caisse d'Épargne Bretagne-Pays de Loire, La Banque Postale",M THEURIER,9773-3728,FAUCHEUX Valérie,14è adjointe déléguée aux Mobilités et aux déplacements,Garantie d'emprunt,,Représentant de la VDR ou RM auprès de l'organisme bénéficiaire
