COLL_NOM,COLL_SIRET,DELIB_ID,DELIB_DATE,DELIB_MATIERE_CODE,DELIB_MATIERE_NOM,DELIB_OBJET,BUDGET_ANNEE,BUDGET_NOM,PREF_ID,PREF_DATE,VOTE_EFFECTIF,VOTE_REEL,VOTE_POUR,VOTE_CONTRE,VOTE_ABSTENTION,DELIB_URL
COMMUNE DE RENNES,21350238800019,2024_032,2024-02-19,7.2,Finances locales/Fiscalite,DCM 2024-032 - Finances Fiscalité locale Fixation des taux d'imposition des taxes pour 2024,,,,2024-02-27 00:00:00,,,,,,https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2024/578671/5169d9bd778e27798bab0fec63525143e89bcd6dec183e95d8cc0dc01777caf6.pdf
