Date,Collectivité,Instance,Numero delib,Titre délib,Rapporteur,ID élu,Elu,FONCTION,Theme déport,DELIB_URL,Observations
2024-12-02,Ville de Rennes,Conseil Municipal,2024-430,Interventions sociales et santé - Association Rennaise des Centres Sociaux - Convention d'objectifs tripartite 2025-2027,M FOUILLERE,17152-3728,DENIAUD Marion,20è adjointe déléguée au Quartier Maurepas,Versement de subvention à un organisme privé ou public,,Représentant de VDR ou RM auprès de l'organisme concerné
