Date,Collectivité,Instance,Numero delib,Titre délib,Rapporteur,ID élu,Elu,FONCTION,Theme déport,DELIB_URL,Observations
2024-12-02,Ville de Rennes,Conseil Municipal,2024-419,Relations internationales - Provision solidarité internationale - Sixième attribution de subvention sur provision 2024,M SEMERIL,17123-3728,BOUKHENOUFA Flavie,"10è adjointe déléguée aux Relations internationales, aux relations publiques, aux cultes et à la laïcité et à l'odonymie",Versement de subventions à des organismes de droit privé ou public,,Représentant de VDR ou RM auprès de l'organisme concerné
