COLL_NOM,COLL_SIRET,DELIB_ID,DELIB_DATE,DELIB_MATIERE_CODE,DELIB_MATIERE_NOM,DELIB_OBJET,BUDGET_ANNEE,BUDGET_NOM,PREF_ID,PREF_DATE,VOTE_EFFECTIF,VOTE_REEL,VOTE_POUR,VOTE_CONTRE,VOTE_ABSTENTION,DELIB_URL
COMMUNE DE RENNES,21350238800019,DCM_2023_0233,2023-06-26,7.1,Finances locales/Divers,DCM 2023-0233 - Finances - Tarifs 2023 Sports jeunesse Accueil de loisirs sans hébergement ALSH petites vacances accueil de loisirs été - Mini-camps,,,,2023-07-06 00:00:00,,,,,,https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2023/447985/0b30d58b08fe3d46d1d7e1370d8781d10bb1e3185f3586255dfdf26e73866518.pdf
