COLL_NOM,COLL_SIRET,DELIB_ID,DELIB_DATE,DELIB_MATIERE_CODE,DELIB_MATIERE_NOM,DELIB_OBJET,BUDGET_ANNEE,BUDGET_NOM,PREF_ID,PREF_DATE,VOTE_EFFECTIF,VOTE_REEL,VOTE_POUR,VOTE_CONTRE,VOTE_ABSTENTION,DELIB_URL
COMMUNE DE RENNES,21350238800019,DCM_2023_0065,2023-03-20,3.1,Domaine et patrimoine/Acquisitions,"DCM 2023-0065 - Aménagement et services urbains, environnement ZAC Blosne-Est Acquisition de lots parkings Approbation",,,,,,,,,,
