COLL_NOM,COLL_SIRET,DELIB_ID,DELIB_DATE,DELIB_MATIERE_CODE,DELIB_MATIERE_NOM,DELIB_OBJET,BUDGET_ANNEE,BUDGET_NOM,PREF_ID,PREF_DATE,VOTE_EFFECTIF,VOTE_REEL,VOTE_POUR,VOTE_CONTRE,VOTE_ABSTENTION,DELIB_URL
COMMUNE DE RENNES,21350238800019,DCM_2024_230,2024-06-24,5.7,Institutions et vie politique/Intercommunalite,DCM_2024-230_Finances_Fin_mise _disposition_bien_de_Rennes_a_RM_SEU,,,,2024-07-04 00:00:00,,,,,,
