COLL_NOM,COLL_SIRET,DELIB_ID,DELIB_DATE,DELIB_MATIERE_CODE,DELIB_MATIERE_NOM,DELIB_OBJET,BUDGET_ANNEE,BUDGET_NOM,PREF_ID,PREF_DATE,VOTE_EFFECTIF,VOTE_REEL,VOTE_POUR,VOTE_CONTRE,VOTE_ABSTENTION,DELIB_URL
COMMUNE DE RENNES,21350238800019,2024_128BIS,2024-04-15,2.1,Urbanisme/Documents d urbanisme,"DCM 2024-128 - Aménagement et services urbains, environnement - Concession d'aménagement du Centre Ancien - Opération de Restauration Immobilière (ORI) - Troisième programme de Déclaration d'Utilité Publique de travaux - Enquête parcellaire",,,,2024-04-22 00:00:00,,,,,,https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2024/630227/3b1ae809d2dfa5105a5e6a42fa6b42e5d6e58126553b8e5bac2763f4941e3d7b.pdf
