Date,Collectivité,Instance,Numero delib,Titre délib,Rapporteur,ID élu,Elu,FONCTION,Theme déport,DELIB_URL,Observations
2025-02-03,Ville de Rennes,Conseil Municipal,2025-027,"Aménagement et services urbains, environnement - ZAC Maurepas Gros-Chêne - 10-12 allée de Brno - Échanges fonciers",M HERVE,17194-3728,BROSSARD Ludovic,"Conseiller municipal délégué à l'Agriculture urbaine et à l'alimentation durable, délégué au Quartier Bellangerais Saint-Martin",Cession immobilière,,Représentant de la VDR ou RM auprès de l'organisme bénéficiaire
