organom,secteur,adrenumero,adreextension,adreimmeuble,adrerue,adrecoordx,adrecoordy,longitude,latitude,rivolide,quarnom,id_sitorg,latlong,nom_specialite_principale,date_recuperation,id_projet
Ecole élémentaire Robert Doisneau,2,6.0,,,,1354477.0000,7220405.0000,-1.641356503,48.08996382,RUE RENE-YVES CRESTON,Francisco-Ferrer - Landry - Poterie,177,"{'lon': -1.641356503, 'lat': 48.08996382}",Ecole élémentaire,2026-08-11,ECOLE-0013
