organom,secteur,adrenumero,adreextension,adreimmeuble,adrerue,adrecoordx,adrecoordy,longitude,latitude,rivolide,quarnom,id_sitorg,latlong,nom_specialite_principale,date_recuperation,id_projet
Ecole élémentaire Châteaugiron - Le Landry,2,111.0,bis,,,1354211.0000,7221513.0000,-1.645817469,48.099764,RUE DE CHATEAUGIRON,Francisco-Ferrer - Landry - Poterie,1133,"{'lon': -1.645817469, 'lat': 48.099764}",Ecole élémentaire,2026-08-11,ECOLE-0018
