organom,secteur,adrenumero,adreextension,adreimmeuble,adrerue,adrecoordx,adrecoordy,longitude,latitude,rivolide,quarnom,id_sitorg,latlong,nom_specialite_principale,date_recuperation,id_projet
Ecole maternelle Châteaugiron - Le Landry,2,111.0,bis,,,1354250.0000,7221576.0000,-1.645353645,48.10035037,RUE DE CHATEAUGIRON,Francisco-Ferrer - Landry - Poterie,1148,"{'lon': -1.645353645, 'lat': 48.10035037}",Ecole maternelle,2026-08-11,ECOLE-0072
