organom,secteur,adrenumero,adreextension,adreimmeuble,adrerue,adrecoordx,adrecoordy,longitude,latitude,rivolide,quarnom,id_sitorg,latlong,nom_specialite_principale,date_recuperation,id_projet
Ecole maternelle Joseph Lotte,2,1.0,,,,1351364.0000,7224306.0000,-1.686258096,48.12328565,RUE JOSEPH LOTTE,Saint-Martin,4986,"{'lon': -1.686258096, 'lat': 48.12328565}",Ecole maternelle,2026-08-11,ECOLE-0051
