organom,secteur,adrenumero,adreextension,adreimmeuble,adrerue,adrecoordx,adrecoordy,longitude,latitude,rivolide,quarnom,id_sitorg,latlong,nom_specialite_principale,date_recuperation,id_projet
Ecole maternelle Jean Moulin,2,5.0,,,,1349859.0000,7223869.0000,-1.706070257,48.11854279,RUE JEAN MOULIN,Villejean - Beauregard,4975,"{'lon': -1.706070257, 'lat': 48.11854279}",Ecole maternelle,2026-08-11,ECOLE-0031
