Date,Collectivité,Instance,Numero delib,Titre délib,Rapporteur,ID élu,Elu,FONCTION,Theme déport,DELIB_URL,Observations
2023-01-23,Ville de Rennes,Conseil Municipal,2023_0017,Administration générale – Désignation de représentants au conseil d'administration du Centre Communal d'Action Sociale – Modification,HERVE Marc,17174-3728,AFFILE Gwendoline,Conseillère déléguée à l'Innovation sociale et à l'Accès aux loisirs,Désignation,,Représentant de VDR ou RM auprès de l'organisme
