organom,secteur,adrenumero,adreextension,adreimmeuble,adrerue,adrecoordx,adrecoordy,longitude,latitude,rivolide,quarnom,id_sitorg,latlong,nom_specialite_principale,date_recuperation,id_projet
Ecole élémentaire Albert de Mun,1,5.0,,,RUE ALBERT MARTIN,1352726.0000,7221786.0000,-1.665949888,48.1014104,RUE ALBERT MARTIN,Sud-Gare,455,"{'lon': -1.665949888, 'lat': 48.1014104}",Ecole élémentaire,2026-08-11,ECOLE-0004
