organom,secteur,adrenumero,adreextension,adreimmeuble,adrerue,adrecoordx,adrecoordy,longitude,latitude,rivolide,quarnom,id_sitorg,latlong,nom_specialite_principale,date_recuperation,id_projet
Ecole maternelle Marcel-Pagnol,1,19.0,,,,1354017.0000,7223379.0000,-1.649927265,48.11641489,RUE JEANNE JUGAN,Jeanne d'Arc - Longs Champs - Beaulieu,4982,"{'lon': -1.649927265, 'lat': 48.11641489}",Ecole maternelle,2026-08-11,ECOLE-0030
