organom,secteur,adrenumero,adreextension,adreimmeuble,adrerue,adrecoordx,adrecoordy,longitude,latitude,rivolide,quarnom,id_sitorg,latlong,nom_specialite_principale,date_recuperation,id_projet
Ecole élémentaire Jules Isaac,1,9.0,,,,1352742.0000,7225342.0000,-1.668614238,48.13334017,RUE DU MORBIHAN,Maurepas - Bellangerais,5168,"{'lon': -1.668614238, 'lat': 48.13334017}",Ecole élémentaire,2026-08-11,ECOLE-0005
