organom,secteur,adrenumero,adreextension,adreimmeuble,adrerue,adrecoordx,adrecoordy,longitude,latitude,rivolide,quarnom,id_sitorg,latlong,nom_specialite_principale,date_recuperation,id_projet
Ecole maternelle Saint-Malo,1,7.0,,,RUE DE SAINT-MALO,1351654.0000,7223481.0000,-1.681689346,48.11603632,RUE DE SAINT-MALO,Centre,221,"{'lon': -1.681689346, 'lat': 48.11603632}",Ecole maternelle,2026-08-11,ECOLE-0007
