organom,secteur,adrenumero,adreextension,adreimmeuble,adrerue,adrecoordx,adrecoordy,longitude,latitude,rivolide,quarnom,id_sitorg,latlong,nom_specialite_principale,date_recuperation,id_projet
Ecole maternelle Toni Morrison,1,,,,,,,,,,,6926,,Ecole maternelle,2026-08-11,ECOLE-0085
