organom,secteur,adrenumero,adreextension,adreimmeuble,adrerue,adrecoordx,adrecoordy,longitude,latitude,rivolide,quarnom,id_sitorg,latlong,nom_specialite_principale,date_recuperation,id_projet
Ecole élémentaire Camille-Claudel,1,102.0,,,,1352702.0000,7223966.0000,-1.668030358,48.1209693,BOULEVARD DE LA DUCHESSE ANNE,Thabor - Saint-Hélier - Alphonse Guérin,4679,"{'lon': -1.668030358, 'lat': 48.1209693}",Ecole élémentaire,2026-08-11,ECOLE-0074
