COLL_NOM,COLL_SIRET,DELIB_ID,DELIB_DATE,DELIB_MATIERE_CODE,DELIB_MATIERE_NOM,DELIB_OBJET,BUDGET_ANNEE,BUDGET_NOM,PREF_ID,PREF_DATE,VOTE_EFFECTIF,VOTE_REEL,VOTE_POUR,VOTE_CONTRE,VOTE_ABSTENTION,DELIB_URL
COMMUNE DE RENNES,21350238800019,DCM_2024_458,2024-12-02,2.2,Urbanisme/Actes relatifs au droit d occupation ou d utilisation des sols,DCM_2024-458_Amenagement_Operation_restauration_immo_centre_ancien_3_progation_arrete,,,,2024-12-10 00:00:00,,,,,,https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2024/756704/5633d96304399c4052c9c6000a444ba0bbf08bdfad6b977d2ad499e532301cb6.pdf
