COLL_NOM,COLL_SIRET,DELIB_ID,DELIB_DATE,DELIB_MATIERE_CODE,DELIB_MATIERE_NOM,DELIB_OBJET,BUDGET_ANNEE,BUDGET_NOM,PREF_ID,PREF_DATE,VOTE_EFFECTIF,VOTE_REEL,VOTE_POUR,VOTE_CONTRE,VOTE_ABSTENTION,DELIB_URL
COMMUNE DE RENNES,21350238800019,DCM_2025_157,2025-05-19,2.2,Urbanisme/Actes relatifs au droit d occupation ou d utilisation des sols,"DCM 2025-157-Aménagement et services urbains, environnement - Parcelle LS 29 - Le Bintinais - Conventions de servitude - ENEDIS",,,,2025-05-23 00:00:00,,,,,,https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2025/873920/871ea9d9c29ed8df0181a80e4535607566df5e4676698f6373f4cc0ef3321306.pdf
