Date,Collectivité,Instance,Numero delib,Titre délib,Rapporteur,ID élu,Elu,FONCTION,Theme déport,DELIB_URL,Observations
2023-12-04,Ville de Rennes,Conseil Municipal,2023_0393,Interventions sociales et santé – Soutenir des actions associatives de solidarité et d'insertion – Provision équipement actions sociales – Deuxième attribution de subventions au titre de l'année 2023,M TRAVERS,17122-3728,HAKNI-ROBIN Béatrice,18è adjointe déléguée au Quartier Le Blosne,Versement de subvention à un organisme privé ou public,https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2023/529128/4c2c3eda9bcba151905c0633ea647ffc937cae6427473d81d0b714be55e2fabe.pdf,Motif personnel
