Date,Collectivité,Instance,Numero delib,Titre délib,Rapporteur,ID élu,Elu,FONCTION,Theme déport,DELIB_URL,Observations
2024-06-24,Ville de Rennes,Conseil Municipal,2024_148,Culture - Salles de spectacles Le Liberté/L'Étage - Convention de Concession de Service public - SPL Citédia Métropole - Approbation,M SEMERIL,7301-3728,HERVE Marc,1er adjoint délégué à l'Urbanisme,Commande publique,,Concession de service public
