COLL_NOM,COLL_SIRET,DELIB_ID,DELIB_DATE,DELIB_MATIERE_CODE,DELIB_MATIERE_NOM,DELIB_OBJET,BUDGET_ANNEE,BUDGET_NOM,PREF_ID,PREF_DATE,VOTE_EFFECTIF,VOTE_REEL,VOTE_POUR,VOTE_CONTRE,VOTE_ABSTENTION,DELIB_URL
COMMUNE DE RENNES,21350238800019,DCM_2024_274,2024-09-16,8.5,Domaines de competences par themes/Politique de la ville-habitat-logement,DCM_2024-274_Amenagement_PLH_23_28_Reglement_usage_meubles_touristiques_Modif,,,,2024-09-23 00:00:00,,,,,,https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2024/708310/4bf9c0f8a9fac6cf3b30a06fe614303e9cf4854cd715cedcc10fe66fbb2b1d6a.pdf
