organom,secteur,adrenumero,adreextension,adreimmeuble,adrerue,adrecoordx,adrecoordy,longitude,latitude,rivolide,quarnom,id_sitorg,latlong,nom_specialite_principale,date_recuperation,id_projet
Ecole élémentaire Villeneuve,3,38.0,,,,1351444.0000,7221563.0000,-1.682939768,48.09870422,RUE GINGUENE,Sud-Gare,4842,"{'lon': -1.682939768, 'lat': 48.09870422}",Ecole élémentaire,2026-08-11,ECOLE-0053
