organom,secteur,adrenumero,adreextension,adreimmeuble,adrerue,adrecoordx,adrecoordy,longitude,latitude,rivolide,quarnom,id_sitorg,latlong,nom_specialite_principale,date_recuperation,id_projet
Ecole maternelle Jacques Prévert,3,40.0,,,,1351731.0000,7220384.0000,-1.678131457,48.08827791,BOULEVARD ALBERT 1ER,Bréquigny,1237,"{'lon': -1.678131457, 'lat': 48.08827791}",Ecole maternelle,2026-08-11,ECOLE-0023
