organom,secteur,adrenumero,adreextension,adreimmeuble,adrerue,adrecoordx,adrecoordy,longitude,latitude,rivolide,quarnom,id_sitorg,latlong,nom_specialite_principale,date_recuperation,id_projet
Ecole maternelle Villeneuve,3,38.0,,,,1351507.0000,7221561.0000,-1.682092733,48.09871979,RUE GINGUENE,Sud-Gare,4843,"{'lon': -1.682092733, 'lat': 48.09871979}",Ecole maternelle,2026-08-11,ECOLE-0041
