organom,secteur,adrenumero,adreextension,adreimmeuble,adrerue,adrecoordx,adrecoordy,longitude,latitude,rivolide,quarnom,id_sitorg,latlong,nom_specialite_principale,date_recuperation,id_projet
Ecole élémentaire Pascal Lafaye,3,13.0,,,,1352306.0000,7219907.0000,-1.670042898,48.08431165,BOULEVARD DU PORTUGAL,Le Blosne,101,"{'lon': -1.670042898, 'lat': 48.08431165}",Ecole élémentaire,2026-08-11,ECOLE-0087
