organom,secteur,adrenumero,adreextension,adreimmeuble,adrerue,adrecoordx,adrecoordy,longitude,latitude,rivolide,quarnom,id_sitorg,latlong,nom_specialite_principale,date_recuperation,id_projet
Ecole élémentaire Jacques Prévert,3,40.0,,,,1351670.0000,7220383.0000,-1.678958134,48.08823734,BOULEVARD ALBERT 1ER,Bréquigny,1156,"{'lon': -1.678958134, 'lat': 48.08823734}",Ecole élémentaire,2026-08-11,ECOLE-0083
