Date,Collectivité,Instance,Numero delib,Titre délib,Rapporteur,ID élu,Elu,FONCTION,Theme déport,DELIB_URL,Observations
2024-04-15,Ville de Rennes,Conseil Municipal,2024_108,Interventions sociales et santé - Autres interventions sociales - Provision Rennes au Pluriel - Première affectation de crédits 2024,MME LETOURNEUX,17152-3728,DENIAUD Marion,20è adjointe déléguée au Quartier Maurepas,Versement de subventions à des organismes de droit privé ou public,https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2024/630036/61b2849d589f400f5cf77f4227ac745dfb3ba2658098b08dab1efe2d8005802b.pdf,Représentant de la VDR ou RM auprès de l'organisme bénéficiaire
