Date,Collectivité,Instance,Numero delib,Titre délib,Rapporteur,ID élu,Elu,FONCTION,Theme déport,DELIB_URL,Observations
2022-06-27,Ville de Rennes,Conseil Municipal,2022_0195,Famille – Actions en faveur des personnes âgées – Observatoire et Pôle d'Animation des Retraités rennais (OPAR) – Convention – Renouvellement,TRAVERS David,7285-3728,NADESAN Yannick,5è adjoint délégué à la Santé,Versement de subvention à un organisme privé ou public,https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/205304/f6f664636f0a7ed867afb082aac6e20a0ccc9b12591b415b5f0573e74ae8e0a5.pdf,Représentant de VDR ou RM auprès de l'organisme bénéficiaire
