COLL_NOM,COLL_SIRET,DELIB_ID,DELIB_DATE,DELIB_MATIERE_CODE,DELIB_MATIERE_NOM,DELIB_OBJET,BUDGET_ANNEE,BUDGET_NOM,PREF_ID,PREF_DATE,VOTE_EFFECTIF,VOTE_REEL,VOTE_POUR,VOTE_CONTRE,VOTE_ABSTENTION,DELIB_URL
COMMUNE DE RENNES,21350238800019,2022_0111,2022-05-16,3.1,Domaine et patrimoine/Acquisitions,"DCM2022-0111 - Aménagement et services urbains, environnement – Site strategique Vallée de la Vilaine – 225 route de Sainte-Foix – Acquisition",,,,,,,,,,
